timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
51370385730,0,0,-3,-1,-2,-2,-1,1
51370385730,-3,-1,0,1,4,2,-2,-1
51370407446,-3,-3,-2,-6,-1,1,-1,-1
51370407446,0,-1,-1,-3,-5,-3,1,-1
51370408418,-1,0,0,5,3,-2,-2,-2
51370408418,-3,-2,-1,-5,-3,0,0,-4
51370430017,0,-3,-1,4,1,1,1,-2
51370430017,-1,2,-3,-3,-1,-1,-1,-1
51370430731,-2,-2,1,0,1,1,0,0
51370430731,2,-1,0,-3,-2,-1,0,1
51370444982,-2,-2,0,1,-1,-2,-1,0
51370444982,-2,-1,0,-4,-2,-2,-3,-2
51370445695,-1,0,-2,-2,-1,0,0,-2
51370445695,-1,0,-2,2,1,0,-1,1
51370475679,-1,-1,-2,-1,-1,-2,-2,1
51370475679,1,0,0,-2,-1,1,0,-2
51370476414,-2,-2,-1,-4,-3,0,-1,0
51370476414,-1,-1,-1,0,0,0,-1,-2
51370498136,1,3,2,7,4,-1,-2,-1
51370498136,-3,-3,-1,-1,0,-1,0,-2
51370499070,-3,-2,0,-1,0,0,-2,-1
51370499070,2,-1,-4,-3,-4,-2,-3,-2
51370504951,-1,1,-2,-3,-3,-3,-1,1
51370504951,-2,-1,-2,2,1,0,2,-1
51370505721,-1,-1,-1,-2,-1,-1,1,0
51370505721,-2,-1,-1,1,0,-1,-1,-4
51370527564,-1,-1,0,-2,-1,-2,2,-2
51370527564,1,-1,-5,-8,-1,-2,-2,0
51370528324,0,-2,0,4,-2,-4,0,-1
51370528324,-3,0,2,1,0,0,1,0
51370549966,0,0,0,-1,-2,2,-3,-1
51370549966,-1,-1,1,-2,-1,0,-1,-2
51370550713,1,1,-3,-3,-3,0,-2,-1
51370550713,0,1,-1,0,1,-2,-1,-1
51370573224,-2,-4,-3,0,0,0,0,-2
51370573224,-2,-2,0,0,-1,-2,-2,-1
51370574029,-1,-3,-2,-4,-3,0,1,-1
51370574029,0,-1,0,4,3,0,-1,0
51370587419,0,0,-2,-3,-1,-2,-2,1
51370587419,0,0,0,5,0,1,-1,-1
51370588243,-1,-1,0,0,-1,-1,0,-1
51370588243,-3,0,-1,-3,-5,-2,-2,-3
51370610104,-3,0,0,-1,2,-2,-1,-1
51370610104,1,-1,0,-5,-6,-3,0,0
51370610816,-2,-1,-1,6,3,0,-1,-1
51370610816,1,-1,-4,-3,1,-1,-1,-3
51370626418,-1,-3,2,-4,-4,-1,-2,1
51370626418,-2,-1,-1,-2,0,-1,-1,0
51370627267,-1,0,1,-1,-2,-3,-1,-3
51370627267,-2,-1,-1,-1,-1,0,0,1
51370647472,0,0,1,3,0,-2,1,-2
51370647472,-2,-1,-1,2,-1,-2,-3,0
51370648290,0,1,-2,-5,1,1,1,-2
51370648290,0,-2,1,1,0,0,1,-1
51370678321,-1,-1,-3,-2,-2,0,0,-3
51370678321,0,0,-1,-2,-1,0,-1,-1
51370679036,-1,-1,1,4,3,2,-1,1
51370679036,-3,-3,-2,-5,-6,-3,-2,0
51370684970,0,0,-2,0,1,-1,-2,-3
51370684970,-1,0,-1,-2,-2,-3,-1,0
51370685742,-1,-2,-2,-3,0,1,-2,1
51370685742,-2,-1,1,0,-4,-2,-4,-1
51370707451,-1,-1,0,5,2,0,0,1
51370707451,-1,-2,-2,-4,-3,-1,0,-1
51370708218,1,-1,1,5,1,-3,-2,-3
51370708218,1,1,-2,-6,-2,0,-1,-2
51370730045,0,-1,0,4,1,-1,0,-1
51370730045,1,2,-4,2,1,1,-1,0
51370730760,-1,-1,-1,-8,-4,-2,-2,-1
51370730760,-1,0,-1,2,0,-1,0,0
51370753188,-3,1,0,-2,-6,0,0,0
51370753188,-1,-1,0,-3,0,1,-1,-2
51370753955,0,-2,-2,-2,-2,-2,-1,-2
51370753955,0,-2,0,0,2,-2,0,-1
51370775731,-2,-2,-4,-5,-3,1,-3,-2
51370775731,-3,-1,2,4,3,-1,0,-1
51370776469,-3,1,-2,-9,-8,-3,0,0
51370776469,1,-1,0,3,3,-1,-1,-1
51370790019,0,1,-2,-3,-3,-1,-1,-1
51370790019,1,-2,0,-1,-4,0,0,0
51370790756,0,-2,-2,-1,3,0,0,0
51370790756,0,-2,-2,-6,-2,-1,-2,-2
51370804994,1,-1,-1,-1,-1,-1,-1,0
51370804994,0,-1,-2,-5,0,-2,-1,0
51370805750,-3,-1,-2,4,-3,-1,-2,-1
51370805750,-1,-1,0,2,2,0,-1,-4
51370827486,-2,0,-1,-5,-4,-3,0,-1
51370827486,-1,0,1,6,2,-1,-2,-1
51370828252,0,1,-4,-5,-3,-1,-1,-3
51370828252,-3,-1,-1,-3,-3,-2,-1,-1
51370849993,1,-2,0,4,3,0,-1,0
51370849993,-1,0,-1,-3,-3,-2,-3,-1
51370850746,0,-1,0,1,-2,-2,-2,1
51370850746,-1,-1,0,2,0,1,0,-1
51370865042,0,1,-2,-4,-2,0,-2,-1
51370865042,-1,-1,-2,-1,-2,-1,-1,0
51370865762,0,-1,0,5,5,0,-1,0
51370865762,-1,-1,-1,-6,-8,-1,-2,-1
51370887447,-1,0,0,1,1,0,-2,0
51370887447,-2,-1,0,1,-2,1,-1,-1
51370888206,0,0,-2,2,-1,-1,-2,-1
51370888206,1,0,-2,-2,1,-1,-2,-2
51370910111,-2,-2,-1,0,-1,0,1,-1
51370910111,0,-1,-1,0,-1,1,-1,0
51370910825,-2,-1,1,-1,-1,-1,-2,-3
51370910825,-1,-1,-1,-4,-4,-2,1,-1
51370925178,0,-1,-1,0,1,0,-1,-2
51370925178,0,-2,-3,-9,-2,-3,0,-1
51370925714,-1,0,0,6,1,0,-2,-2
51370925714,0,0,-1,0,0,0,0,0
51370955620,-1,-4,1,-2,-3,-2,-2,-1
51370955620,-3,-1,1,0,0,-1,1,-2
51370956405,1,0,-1,-5,-2,-3,0,0
51370956405,-2,-2,1,-2,-2,0,-3,2
51370978330,-1,-2,-3,-3,2,0,-1,-2
51370978330,-1,-1,0,2,-5,-4,-1,-1
51370979015,-1,-1,-2,-3,-3,-2,0,-2
51370979015,-1,-1,1,5,2,0,-1,-1
51370985221,-1,1,-1,-1,-2,-2,0,0
51370985221,0,-2,-2,-7,-5,-2,-1,-1
51370992557,0,-2,-1,0,0,1,-1,-1
51370992557,-1,-1,-2,1,-1,-1,-1,-2
51371007412,1,0,-1,-2,-4,-3,-2,-1
51371007412,0,0,-2,0,3,0,-1,-1
51371008208,-1,-2,2,0,0,-3,-2,0
51371008208,-1,1,-1,-2,-2,-1,-2,0
51371030011,-1,-1,-1,1,1,-1,-1,-1
51371030011,-2,-4,1,3,0,0,-1,-2
51371030749,1,1,-3,-4,-3,-3,0,-2
51371030749,-1,-1,-2,3,-2,-2,-2,0
51371053120,1,1,-2,-8,-7,-1,0,-1
51371053120,-1,0,2,7,4,-1,-4,-2
51371053939,-1,-1,-1,-4,-1,0,-2,1
51371053939,0,-2,-1,0,-1,-1,0,-2
51371067580,-2,1,-2,1,2,-1,-3,-2
51371067580,-2,0,-2,-2,1,0,0,-1
51371068372,-2,-3,0,1,2,1,2,0
51371068372,1,-1,-3,-2,-4,-3,0,-2
51371089986,-1,0,0,-2,-1,-3,0,-2
51371089986,-1,-1,-1,0,-1,-2,-2,0
51371090764,-1,-1,-1,2,2,0,-1,-1
51371090764,-1,0,-1,-2,-2,0,-1,-1
51371105844,-1,-1,0,1,1,-1,1,-1
51371105844,1,0,-1,-4,-3,-3,0,0
51371112487,-3,-3,-4,-6,-2,1,-1,-2
51371112487,0,0,-1,1,-3,-1,0,0
51371127478,-1,-2,-1,5,1,-2,-2,0
51371127478,-3,-3,-2,-1,0,1,-1,-2
51371128277,-2,-3,1,-1,1,-2,0,-1
51371128277,-1,-1,0,-2,6,0,0,0
51371150040,1,0,-3,-8,-10,-3,-2,-1
51371150040,-1,0,0,1,-1,-1,0,-2
51371150730,-2,-2,-2,-1,-2,-1,0,1
51371150730,-3,-1,0,0,-1,-1,0,0
51371165796,-2,-1,1,0,1,-1,-2,-2
51371165796,0,-1,0,-2,-3,0,-2,-2
51371179994,0,0,0,-1,-1,-1,0,-1
51371179994,-2,-1,-2,2,3,-3,-1,-2
51371187474,-1,-2,0,-2,1,1,0,0
51371187474,1,-1,-2,3,0,-1,1,-2
51371188293,0,1,0,2,-1,0,0,-1
51371188293,0,-1,-1,-2,-5,-3,-2,-1
51371210100,0,-1,-3,-1,3,2,0,0
51371210100,0,0,0,5,0,0,-1,1
51371210806,0,0,1,-2,-4,-1,-2,-1
51371210806,-1,1,-2,-1,2,0,1,0
51371233187,-2,-1,1,-2,-4,-1,0,-1
51371233187,-1,-1,-2,-5,1,0,-1,0
51371234117,0,-2,-1,-1,-2,-2,-1,-1
51371234117,-1,-2,-2,-3,-8,-4,-1,-2
51371255657,-2,-3,-3,1,0,-1,-3,0
51371255657,-2,0,1,-2,-1,-2,0,0
51371256433,-3,-1,-1,-2,-4,-2,-2,-2
51371256433,0,0,-3,-3,1,-3,-2,-1
51371270424,0,-1,-1,1,0,0,2,-2
51371270424,-2,-2,-2,-2,0,0,-2,0
51371271260,1,-1,0,2,0,-2,-1,-1
51371271260,-2,-1,-1,-2,-2,0,-2,-1
51371287473,-1,2,0,1,-2,-2,-2,-1
51371287473,1,-1,0,-1,0,-1,-1,0
51371292532,-2,-1,-2,-5,-3,0,-1,-1
51371292532,0,-2,-1,-7,-1,0,-2,-2
51371307510,0,-1,-2,4,2,0,0,-1
51371307510,-1,-1,-3,-5,-4,-1,-2,-1
51371308244,1,-1,-2,0,0,1,-2,-1
51371308244,-1,-2,-1,1,3,1,-2,-1
51371330414,0,-1,-1,-7,-4,-1,0,0
51371330414,-2,-2,-3,1,1,-2,-1,-2
51371331192,-1,-1,1,1,-1,0,-1,-1
51371331192,-2,-1,1,2,1,-1,1,-2
51371353166,0,-2,-2,-2,-1,-1,-1,-1
51371353166,3,5,-6,-6,-6,-4,-3,-2
51371353938,0,-1,-1,-1,1,-1,1,-1
51371353938,-2,-1,0,-2,-2,-1,0,0
51371367441,-1,-1,-1,1,-2,-1,-2,-2
51371367441,-2,-2,3,8,6,1,0,0
51371368249,0,-3,-1,-2,-1,-3,0,1
51371368249,0,0,-3,-4,-6,-2,-3,-2
51371389985,0,-3,-1,-2,-1,0,0,-1
51371389985,-2,-2,-2,3,2,1,1,-1
51371390788,-2,-1,-2,-6,-4,-2,0,0
51371390788,-2,-1,0,-1,4,2,0,1
51371405794,1,0,-1,-1,-5,-5,-1,-2
51371405794,-2,-1,-1,-2,-2,-1,-1,-2
51371412493,-2,-1,0,3,2,0,-2,-3
51371412493,-2,-1,-2,-3,-4,-2,-1,-2
51371443174,-3,-1,-3,2,0,1,0,0
51371443174,-1,-3,1,1,-1,-2,-2,-1
51371443979,1,0,-4,-4,-2,-2,1,1
51371443979,1,0,-1,1,-3,-2,-2,-2
51371458195,-2,-1,0,-1,2,-1,-1,0
51371458195,-1,0,-1,-3,-4,-2,-1,-1
51371458944,-1,-1,-1,-2,0,1,-3,0
51371458944,-1,-2,-2,-2,-3,-1,-1,0
51371480711,0,0,-1,2,-1,0,0,0
51371480711,0,-3,-2,-5,-2,0,0,1
51371481524,-1,-1,0,0,-1,-1,-4,-4
51371481524,0,1,0,3,0,-2,-2,-4
51371487695,0,0,2,1,2,-1,3,2
51371487695,-1,-3,-2,2,-1,-1,2,1
51371488573,-1,1,-1,-3,-3,0,-3,-4
51371488573,-1,0,1,-3,0,-1,3,2
51371510020,-2,-2,0,1,-2,-1,0,1
51371510020,-1,0,-1,-2,1,0,-3,-2
51371510778,0,-1,1,4,1,-1,-1,-1
51371510778,0,-3,-2,-5,-2,1,1,0
51371533243,0,-1,0,-4,-3,-2,-2,-3
51371533243,-1,0,-1,-2,-1,-2,0,-3
51371534030,0,0,-1,0,-1,-2,2,0
51371534030,0,-1,-1,1,2,0,-1,2
51371547450,-3,-2,-2,-2,-1,-1,-4,-1
51371547450,3,3,-1,3,1,-1,1,-2
51371548229,-3,0,-3,-6,-6,0,0,1
51371548229,0,0,0,7,6,0,-2,-3
51371569991,-1,-1,-3,-1,0,-2,-1,-1
51371569991,0,-5,0,-9,-9,-2,0,0
51371570779,0,-1,0,-2,0,-1,-2,0
51371570779,-1,0,-2,-1,-2,0,-2,-2
51371592518,-2,1,-2,-2,0,-2,0,0
51371592518,-2,-2,1,2,3,0,-2,-1
51371593305,-1,-1,-2,-4,0,-1,-1,-1
51371593305,-2,-3,0,2,-5,-2,-1,-2
51371609057,0,-2,-1,2,0,-1,-2,-1
51371609057,-1,-1,-1,-1,-1,0,-2,-1
51371609801,1,0,0,0,0,-1,2,-1
51371609801,-1,-2,-3,-3,-1,-1,-1,-1
51371630004,-1,0,0,3,3,1,-1,-1
51371630004,-1,2,-2,-4,-6,-2,-3,-1
51371630762,-1,-1,-1,1,1,1,-1,0
51371630762,-1,-1,-1,-3,1,-3,0,-1
51371660693,-1,-1,1,-1,-5,-1,-2,-2
51371660693,0,2,-2,-1,3,1,0,-1
51371661460,0,-3,-1,-2,-5,-2,-1,-1
51371661460,0,0,-2,-2,-3,-2,-1,0
51371667457,1,-2,-3,-3,0,1,1,-2
51371667457,-1,0,1,3,5,-1,0,0
51371668273,-3,-3,-2,-3,-8,-4,-2,-1
51371668273,-1,-1,1,-3,-1,0,-1,-1
51371689964,0,-2,0,-4,1,-1,-2,-1
51371689964,-1,-2,1,3,-1,0,-1,0
51371690746,-1,0,-2,-1,0,-1,-2,-3
51371690746,-1,-2,1,3,-3,0,0,-2
51371712544,-1,-1,-1,1,2,2,-1,-3
51371712544,1,0,-2,-7,-3,-3,0,0
51371713290,0,0,0,2,1,1,0,-1
51371713290,-1,0,-1,-2,1,1,0,0
51371735849,-1,-1,0,0,-2,0,-1,-1
51371735849,-2,-3,-1,-1,-4,0,-2,-2
51371736472,0,-2,2,3,2,-1,-2,-1
51371736472,0,-1,0,-3,-2,-3,-2,0
51371749804,-1,-2,-1,-9,-9,-2,0,0
51371749804,-3,-4,-2,-1,-5,-1,0,-1
51371757554,0,-1,-2,1,0,-2,0,2
51371757554,-1,-1,-1,1,2,0,-1,0
51371772566,-1,-2,1,-1,2,-1,-1,0
51371772566,-2,-1,-1,-1,2,-1,-1,0
51371773378,0,1,-2,0,0,-2,-1,-1
51371773378,0,-3,-1,3,0,0,-2,-2
51371790345,-1,0,-1,-2,-2,-3,-1,0
51371790345,0,0,-2,-3,-1,1,1,-2
51371791167,-1,2,-1,-3,-1,-3,0,-1
51371791167,0,-1,-2,0,-2,-1,-2,-1
51371809964,-1,-2,-3,-4,0,0,-1,-2
51371809964,0,-1,1,5,1,-1,-2,0
51371810736,-2,-1,0,-3,0,0,-2,-1
51371810736,0,-1,0,2,-2,-2,-1,-1
51371832443,-1,-1,-1,-1,-3,-1,-1,-3
51371832443,-1,-1,-1,-2,-1,-1,-1,-1
51371833202,1,-1,-1,0,-2,-2,-2,1
51371833202,0,-2,-2,-3,-3,-1,-2,-2
51371847476,0,-3,-1,-2,1,0,0,1
51371847476,1,1,0,-1,-4,-3,0,0
51371848239,-1,-1,0,-1,-1,2,0,-1
51371848239,0,-1,-1,-1,1,-1,-1,-1
51371870019,-1,0,0,0,-1,-3,-2,-1
51371870019,-1,-1,-1,-5,-2,-1,-1,1
51371870791,-2,-1,-1,-4,0,0,1,-1
51371870791,0,0,0,6,4,-2,0,0
51371892506,1,0,0,1,2,0,-2,-2
51371892506,0,0,-2,-1,-1,0,-1,-2
51371893319,-1,-1,-1,-2,-2,-1,-1,-2
51371893319,-3,-1,-1,-5,-1,-1,-1,-1
51371907455,-2,-1,-3,1,-3,-1,-1,0
51371907455,-1,0,0,0,0,-2,-2,-1
51371908248,-2,-1,-1,-2,1,0,-1,-2
51371908248,-2,1,-2,0,-4,-1,1,-1
51371938178,-1,-2,-2,3,2,-1,-1,-2
51371938178,0,-1,0,1,1,-1,-2,-2
51371939032,-2,1,-2,-2,-2,-1,-1,-1
51371939032,-3,-4,1,-6,1,1,0,-1
51371952475,-3,0,0,-3,-6,0,-1,0
51371952475,-2,-2,-1,5,1,-2,1,-3
51371953255,0,-1,-2,-1,-1,0,0,-3
51371953255,-1,-1,0,0,0,-1,0,0
51371967519,0,0,-1,-5,-5,-2,-1,0
51371967519,-3,-2,-1,-4,0,0,-1,-2
51371968272,-1,-3,3,2,-2,-3,0,-1
51371968272,-1,0,-3,-2,1,1,-1,-1
51371990100,1,-1,0,0,-1,0,0,-1
51371990100,-1,-1,-1,0,0,1,0,0
51371990966,-2,-1,0,-3,-5,-2,-2,1
51371990966,-2,-2,-1,-1,-3,-1,-2,-2
51372012499,-1,0,-1,3,0,-1,-1,0
51372012499,2,-1,0,-3,-3,0,-2,-1
51372013258,1,1,-1,-2,-1,-1,-1,-1
51372013258,1,0,0,0,2,-1,0,0
51372027539,-2,-1,-3,-2,0,0,-1,-1
51372027539,0,-1,-2,-6,1,-1,-1,-2
51372028300,-1,0,-1,4,-2,-3,0,-1
51372028300,-1,0,-1,-2,-1,-1,0,-1
51372049994,0,-1,-1,0,-1,-2,-1,1
51372049994,-1,-3,1,3,1,-1,0,0
51372050755,1,1,-3,-6,-4,-2,-2,0
51372050755,0,0,-1,1,3,0,-2,0
51372072517,-1,0,0,3,2,-1,-2,-3
51372072517,-1,0,-1,-3,-2,-3,-1,-1
51372073367,-2,0,-1,7,2,0,0,0
51372073367,0,-2,-2,-4,-5,-2,-2,-3
51372089328,-2,0,-2,0,0,0,-1,0
51372089328,-3,-1,0,1,-1,1,-1,-2
51372095031,1,-2,-2,-2,0,-1,0,-1
51372095031,0,-1,-2,-5,-3,-2,-1,-1
51372109970,1,-2,0,-1,0,-2,0,-3
51372109970,-3,0,0,-2,0,-1,-1,1
51372110741,-1,-2,-3,-4,-1,0,-3,0
51372110741,-2,1,2,7,2,-1,1,-1
51372132712,-1,0,-1,-3,-3,-2,1,1
51372132712,0,-2,-2,1,-3,-1,0,-3
51372133319,0,-2,0,-1,0,0,-1,-2
51372133319,0,0,1,-3,-1,-2,-1,-1
51372146822,-2,1,-1,-1,2,-1,-1,0
51372146822,0,0,-3,3,3,-1,-1,0
51372162501,-4,-2,0,-5,-6,0,-1,0
51372162501,-1,-1,1,0,0,0,-2,-1
51372170252,-2,-1,1,-3,-3,-2,-2,-1
51372170252,1,-1,-1,-4,-3,-2,-1,0
51372170837,0,-1,-1,1,0,1,-1,-1
51372170837,-2,-1,-1,-2,-2,-1,0,-1
51372192546,3,-1,-2,-2,-3,0,-1,0
51372192546,-1,-3,-1,0,-3,-2,0,-1
51372193323,0,0,0,0,0,-2,-3,-3
51372193323,-2,-1,-2,-5,-3,-1,-2,0
51372215687,0,-1,-1,-3,1,-2,-2,1
51372215687,-2,-1,-2,-3,-4,-4,-1,-2
51372216470,0,0,1,8,8,0,-1,-1
51372216470,1,0,-2,-5,-7,-1,0,-1
51372230776,-2,0,-2,1,2,0,0,0
51372230776,1,1,0,-3,-4,-1,-1,1
51372231486,-1,-3,-2,2,1,0,-1,0
51372231486,-1,-3,0,0,-3,-2,-2,1
51372252484,-2,-3,1,-3,-1,0,-1,0
51372252484,-3,1,-1,-4,1,1,0,0
51372253271,0,1,-3,1,0,-2,0,-2
51372253271,-1,-2,-2,-3,-3,-1,-2,-3
51372275708,0,0,0,1,-2,-1,-1,-3
51372275708,0,0,-1,-1,-1,-1,-1,-2
51372276554,-3,-1,-1,-3,-3,0,0,1
51372276554,-2,-1,-1,4,2,0,-1,0
51372290542,0,-1,-1,-2,-3,-2,-1,-1
51372290542,-1,-1,-3,-1,0,0,-1,-1
51372292365,0,0,0,2,3,0,-1,-2
51372292365,0,0,-1,-5,-8,-3,-1,0
51372312530,1,0,-1,1,-1,-1,-1,0
51372312530,-1,0,1,2,2,0,-1,0
51372313290,0,-2,-1,-1,-4,0,-2,0
51372313290,-1,-1,-1,-2,3,1,-1,0
51372343416,0,-1,-2,1,-5,-2,-4,-1
51372343416,-2,1,-2,2,0,-4,0,-1
51372344027,1,0,-2,-8,-2,-2,0,1
51372344027,-1,0,2,2,0,-1,-1,-2
51372350028,-2,-1,0,-1,2,0,1,1
51372350028,-1,-1,0,1,0,1,0,-2
51372350800,-2,-1,0,0,-1,-2,-1,-1
51372350800,-3,-2,1,-5,-3,-1,0,-2
51372372596,0,3,-1,4,2,-4,-3,-2
51372372596,0,-2,-1,-7,-7,-1,-3,0
51372373355,0,-2,-1,-2,2,-1,0,-2
51372373355,0,-2,-1,1,1,0,0,-2
51372387043,-3,0,0,-1,-5,-1,-2,1
51372387043,-1,-3,0,-2,1,-2,0,-1
51372395095,0,0,-2,-1,-2,-1,-3,-2
51372395095,0,-1,-3,-3,-3,-1,1,1
51372418213,0,-1,0,0,1,0,1,-2
51372418213,0,1,-2,0,0,0,1,-2
51372418991,-1,-2,-1,-4,-4,-2,-1,-2
51372418991,-1,0,0,7,4,2,0,-1
51372440865,0,-1,-1,-4,-4,-1,-2,-1
51372440865,-3,-4,2,-5,1,0,-1,-1
51372441475,-3,-1,-1,3,-1,-1,0,-2
51372441475,1,0,-2,-2,0,-2,-2,-2
51372455677,-1,-1,-3,-4,-5,-2,-1,1
51372455677,1,-1,1,2,0,-2,-2,-1
51372456460,-1,-2,-1,-3,-1,-1,-2,1
51372456460,1,0,-1,0,0,-1,0,0
51372470005,-3,-1,-3,1,2,1,-1,0
51372470005,1,1,0,2,-1,-2,0,-1
51372470850,-2,1,-1,0,1,0,-1,1
51372470850,-2,0,-1,-6,-5,-2,-1,0
51372493338,0,-2,0,-1,0,-1,0,-1
51372493338,-2,-1,0,-1,-1,0,-3,0
51372495045,-1,-1,0,0,-1,-2,-1,-3
51372495045,-1,-2,0,2,3,0,0,-1
51372515761,-1,-2,0,-1,1,1,1,-1
51372515761,1,-1,-4,-6,-5,-2,-2,-1
51372516456,1,0,2,8,4,0,-1,1
51372516456,0,0,0,-3,-2,-1,-1,-1
51372530216,-2,-1,1,1,-1,0,-1,-2
51372530216,-1,0,0,1,-1,0,0,-1
51372530829,0,2,-3,-6,-4,-1,-1,-1
51372530829,0,-1,-1,-4,-4,-2,-1,-1
51372552560,1,-1,-1,0,0,0,0,-3
51372552560,0,-2,-1,-1,0,1,-1,-1
51372553299,0,-1,0,-7,-3,-2,2,-1
51372553299,-2,-3,-1,2,3,0,-1,-1
51372574999,1,-1,-3,-1,-3,-3,-1,-2
51372574999,-1,0,-2,-6,-2,-2,0,-1
51372591538,-1,-2,1,7,4,2,-2,0
51372591538,0,-1,-3,-7,-13,-5,-2,-2
51372594998,-2,-1,0,-2,-3,0,0,0
51372594998,-2,-1,0,2,-1,-2,1,-2
51372597057,-2,-1,-1,-6,-1,-1,-1,1
51372597057,0,1,-1,6,3,1,0,-1
51372612487,-2,-1,-2,-2,0,1,-1,0
51372612487,0,0,-1,0,-5,0,0,-1
51372613293,-3,-2,-3,-2,-1,-1,-2,-4
51372613293,1,1,0,2,3,-2,-1,-2
51372643289,-1,-1,-1,-4,-6,0,-1,-1
51372643289,0,-3,-2,-1,1,1,-2,-1
51372644003,0,-1,-2,-1,-3,-2,-1,-2
51372644003,-1,-1,-2,2,0,1,0,-1
51372650015,-2,-2,-2,-2,-2,-4,-2,-5
51372650015,-1,-1,-1,1,1,-2,-1,-1
51372650819,0,-3,1,-5,-10,-6,-1,0
51372650819,-4,-2,1,-6,-5,-2,-2,-2
51372672491,0,-2,0,5,4,0,-2,0
51372672491,0,-2,-2,-2,-4,-2,-1,1
51372673256,0,0,0,4,5,2,1,-1
51372673256,1,0,-1,2,-1,0,0,1
51372695767,-2,-4,-1,-5,-4,-3,-1,0
51372695767,-1,1,1,5,2,-1,-2,-1
51372696590,-1,-1,-3,-3,-2,-2,-2,-1
51372696590,-2,1,-2,0,-2,-3,-1,-1
51372710619,-1,0,-2,-1,0,1,-1,0
51372710619,-1,-2,-2,0,-2,0,0,-2
51372711427,0,-2,0,0,0,2,1,0
51372711427,2,-2,0,-2,-1,1,-1,-1
51372732662,-1,-1,0,-3,0,-1,-1,-1
51372732662,-1,0,-1,2,-1,-3,-1,-1
51372733401,-1,-2,0,-1,1,0,0,0
51372733401,-1,1,0,1,3,-2,-1,1
51372755742,-1,1,-2,-8,-10,-2,-1,2
51372755742,-3,-1,-2,1,1,1,-1,0
51372756485,-1,0,-1,-3,-2,-2,-1,0
51372756485,-2,-2,-2,-2,-5,-2,-1,-3
51372770518,-1,-2,-1,4,7,0,0,0
51372770518,-2,-1,-2,-7,-6,-1,-1,0
51372771277,0,-2,-2,-6,0,3,-2,-3
51372771277,0,0,-1,6,0,-1,-1,-2
51372792703,0,0,-1,-1,2,-2,2,0
51372792703,-2,-2,-3,2,0,-1,-2,0
51372794378,-3,-1,0,1,0,0,-1,-1
51372794378,-1,-3,0,-3,-3,-3,-2,-1
51372815005,1,0,-2,-6,-6,-1,0,-1
51372815005,0,2,-3,2,1,0,-1,-1
51372815780,-1,1,-2,-2,-1,-1,-1,-2
51372815780,-3,-2,-2,-6,-3,0,1,1
51372829372,-2,-1,0,4,2,1,0,-2
51372829372,1,0,-1,-7,-6,-1,1,1
51372845205,0,-1,2,2,-2,-1,1,-1
51372845205,0,2,-3,0,3,2,0,-1
51372852557,0,0,-1,-2,-1,-3,-2,0
51372852557,-2,-1,0,-1,2,1,0,-2
51372853332,-1,-1,-2,0,0,-2,1,0
51372853332,-1,-2,-1,-2,-1,-1,-1,1
51372875153,-2,0,0,-2,0,0,0,-2
51372875153,-1,-2,0,-3,-5,-2,-2,-3
51372875857,-2,-1,-2,4,2,-2,-1,-3
51372875857,0,-1,-1,0,-1,-2,-1,-1
51372890089,-2,-1,0,3,2,0,-2,-2
51372890089,1,1,-1,-7,-3,-3,-2,1
51372890958,-1,0,-1,-2,-7,-2,-3,-1
51372890958,-1,-3,-1,-4,2,2,0,0
51372920748,-1,0,0,3,-2,-1,-2,-2
51372920748,1,0,-1,0,0,-1,-1,-2
51372921511,-1,2,-2,-1,1,1,0,0
51372921511,-1,0,-2,0,0,-2,0,0
51372935245,2,0,-2,-3,-4,-3,1,-1
51372935245,-4,-2,-2,-3,1,-2,0,-1
51372935906,0,-3,-1,-1,-1,-1,1,-1
51372935906,-2,-1,0,0,-1,1,0,-2
51372950002,0,0,-1,-1,1,0,0,0
51372950002,-1,-1,0,2,-1,-2,-1,1
51372950796,1,1,-1,-3,0,0,-1,0
51372950796,-2,0,-1,1,2,-2,-1,-1
51372972541,0,-1,-1,-5,-4,0,0,0
51372972541,1,-2,2,1,-1,-1,0,-1
51372973373,-1,-1,0,5,3,1,-2,0
51372973373,1,0,-1,-2,-7,-3,-1,-1
51372996012,-1,1,-1,4,2,-1,-3,-1
51372996012,-2,-2,-1,-5,-2,0,-1,-2
51372997703,-1,0,-3,-3,-3,-2,0,0
51372997703,0,1,-1,0,1,0,-2,-2
51373009992,0,-1,-2,-8,-3,0,0,1
51373009992,0,1,1,5,0,0,0,-1
51373010811,-1,-3,-1,-1,-3,-2,-2,-1
51373010811,-2,-1,-2,0,-1,0,-1,0
51373032627,-1,-1,-1,-5,-2,-1,-3,-3
51373032627,1,-1,-1,-2,-1,-2,-1,-1
51373033397,-1,1,0,-4,-3,-2,-2,0
51373033397,-1,-1,0,0,3,0,-1,0
51373055091,-2,-2,-2,0,4,-1,1,-2
51373055091,0,0,-1,-5,-10,-3,0,0
51373055861,-1,-3,0,4,0,-2,-1,-1
51373055861,-1,-1,0,-2,-3,0,0,-1
51373070878,-2,-2,0,6,1,-1,-1,0
51373070878,-1,-1,-3,-2,1,0,-1,-1
51373077532,-1,-2,-2,-6,-1,-2,1,0
51373077532,0,-3,0,2,-5,-2,-2,0
51373092744,0,-2,0,1,-1,-1,-3,0
51373092744,-2,0,-2,1,3,1,-1,-1
